Word Trial.ID list wordNeighbour N zipf.wordNeighbour len.wordNeighbour bigram.zipf.wordNeighbour old20.wordNeighbour old1.wordNeighbour bigram.zipf.novelWord old20.novelWord old1.novelWord len.novelWord pos_deviation levDistToWordNeigh baseWord Blocco Subject Age Gender Handedness Session List Data OraStart TrialCount Resp Acc rt learning
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 25 25 Female Right Morning B 2019-01-10 13:55:25 33 pievra 1 1.0408 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 6 13 25 Male Right Morning B 2018-11-07 14:04:14 10 pievra 1 0.939 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 5 23 Male Right Morning B 2018-10-03 10:11:59 9 pievra 1 1.5667 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 3 24 26 Female Right Morning A 2019-01-10 10:07:25 59 pievra 1 0.9009 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 14 pievra 1 0.9297 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 6 25 25 Female Right Morning B 2019-01-10 13:55:25 71 pievra 1 0.9484 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 19 28 Female Right Morning B 2018-12-03 10:03:01 68 pievra 1 1.0732 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 4 25 25 Female Right Morning B 2019-01-10 13:55:25 26 pievra 1 1.1222 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 21 20 Female Right Morning B 2018-12-06 13:42:59 18 pievra 1 1.1626 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 1 5 23 Male Right Morning B 2018-10-03 10:11:59 11 pievra 1 1.2103 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 9 23 Male Right Morning B 2018-10-30 13:58:50 5 pievra 1 1.0291 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 4 19 28 Female Right Morning B 2018-12-03 10:03:01 19 pievra 1 1.1736 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 15 29 Female Right Morning B 2018-11-13 10:09:53 12 pievra 1 1.09 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 3 15 29 Female Right Morning B 2018-11-13 10:09:53 1 pievra 1 0.9824 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 1 13 25 Male Right Morning B 2018-11-07 14:04:14 32 pievra 1 1.3033 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 5 24 26 Female Right Morning A 2019-01-10 10:07:25 32 pievra 1 1.0213 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 1 15 29 Female Right Morning B 2018-11-13 10:09:53 26 pievra 1 1.241 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 1 25 25 Female Right Morning B 2019-01-10 13:55:25 49 pievra 1 0.9186 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 1 21 20 Female Right Morning B 2018-12-06 13:42:59 22 pievra 1 0.9969 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 25 25 Female Right Morning B 2019-01-10 13:55:25 57 pievra 1 1.06 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 5 25 25 Female Right Morning B 2019-01-10 13:55:25 49 pievra 1 0.9104 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 3 15 29 Female Right Morning B 2018-11-13 10:09:53 45 pievra 1 0.8055 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 1 19 28 Female Right Morning B 2018-12-03 10:03:01 14 pievra 1 0.9554 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 21 20 Female Right Morning B 2018-12-06 13:42:59 72 pievra 1 1.2506 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 4 13 25 Male Right Morning B 2018-11-07 14:04:14 61 pievra 1 0.8407 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 25 25 Female Right Morning B 2019-01-10 13:55:25 68 pievra 1 0.9709 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 24 26 Female Right Morning A 2019-01-10 10:07:25 73 pievra 1 1.0782 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 5 9 23 Male Right Morning B 2018-10-30 13:58:50 14 pievra 1 0.8999 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 1 24 26 Female Right Morning A 2019-01-10 10:07:25 15 pievra 1 1.158 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 5 5 23 Male Right Morning B 2018-10-03 10:11:59 16 pievra 1 0.9956 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 3 24 26 Female Right Morning A 2019-01-10 10:07:25 53 pievra 1 0.8795 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 3 25 25 Female Right Morning B 2019-01-10 13:55:25 59 pievra 1 1.1457 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 5 23 Male Right Morning B 2018-10-03 10:11:59 53 pievra 1 1.278 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 4 21 20 Female Right Morning B 2018-12-06 13:42:59 62 pievra 1 1.2896 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 6 24 26 Female Right Morning A 2019-01-10 10:07:25 41 pievra 1 1.0352 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 6 21 20 Female Right Morning B 2018-12-06 13:42:59 49 pievra 1 1.2578 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 3 15 29 Female Right Morning B 2018-11-13 10:09:53 52 pievra 1 0.8673 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 4 19 28 Female Right Morning B 2018-12-03 10:03:01 42 pievra 1 1.0944 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 3 5 23 Male Right Morning B 2018-10-03 10:11:59 51 pievra 1 1.134 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 2 9 23 Male Right Morning B 2018-10-30 13:58:50 54 pievra 1 0.9154 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 5 9 23 Male Right Morning B 2018-10-30 13:58:50 7 pievra 1 0.8519 in
pievra 21025 B piovra 1 2.764954498 6 6.75 1.85 1 6.72 1.8 1 6 middle 1 yes 1 9 23 Male Right Morning B 2018-10-30 13:58:50 22 pievra 1 1.0058 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 6 25 Female Right Morning A 2018-10-08 10:06:46 68 rassoio 1 0.9058 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 4 10 25 Female Right Morning A 2018-11-02 10:00:35 45 rassoio 1 0.9059 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 12 24 Male Right Morning A 2018-11-05 09:59:30 17 rassoio 1 0.979 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 5 12 24 Male Right Morning A 2018-11-05 09:59:30 48 rassoio 1 1.0084 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 3 6 25 Female Right Morning A 2018-10-08 10:06:46 49 rassoio 1 0.8428 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 12 24 Male Right Morning A 2018-11-05 09:59:30 20 rassoio 1 0.9007 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 5 6 25 Female Right Morning A 2018-10-08 10:06:46 17 rassoio 1 0.9033 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 10 25 Female Right Morning A 2018-11-02 10:00:35 28 rassoio 1 1.1564 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 18 23 Female Right Morning A 2018-11-19 10:16:43 24 rassoio 1 1.9432 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 5 18 23 Female Right Morning A 2018-11-19 10:16:43 55 rassoio 1 1.2018 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 5 10 25 Female Right Morning A 2018-11-02 10:00:35 7 rassoio 1 0.943 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 6 2 20 Male Right Morning A 2018-09-12 08:46:12 71 rassoio 1 0.7766 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 5 12 24 Male Right Morning A 2018-11-05 09:59:30 20 rassoio 1 0.9514 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 2 20 Male Right Morning A 2018-09-12 08:46:12 20 rassoio 1 1.1264 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 4 2 20 Male Right Morning A 2018-09-12 08:46:12 75 rassoio 1 0.8427 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 6 25 Female Right Morning A 2018-10-08 10:06:46 75 rassoio 1 0.8673 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 4 28 26 Female Right Morning A 2019-01-30 10:01:19 4 rassoio 1 0.7533 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 28 26 Female Right Morning A 2019-01-30 10:01:19 57 rassoio 1 0.8206 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 6 25 Female Right Morning A 2018-10-08 10:06:46 73 rassoio 1 0.937 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 28 26 Female Right Morning A 2019-01-30 10:01:19 53 rassoio 1 0.8113 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 28 26 Female Right Morning A 2019-01-30 10:01:19 61 rassoio 1 0.734 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 12 24 Male Right Morning A 2018-11-05 09:59:30 14 rassoio 1 0.8754 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 4 18 23 Female Right Morning A 2018-11-19 10:16:43 63 rassoio 1 1.0203 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 4 28 26 Female Right Morning A 2019-01-30 10:01:19 38 rassoio 1 1.0275 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 3 6 25 Female Right Morning A 2018-10-08 10:06:46 65 rassoio 1 0.8496 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 2 20 Male Right Morning A 2018-09-12 08:46:12 15 rassoio 1 1.0228 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 5 2 20 Male Right Morning A 2018-09-12 08:46:12 13 rassoio 1 0.8964 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 6 25 Female Right Morning A 2018-10-08 10:06:46 61 rassoio 1 0.8289 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 4 6 25 Female Right Morning A 2018-10-08 10:06:46 19 rassoio 1 0.865 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 12 24 Male Right Morning A 2018-11-05 09:59:30 57 rassoio 1 0.9827 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 2 20 Male Right Morning A 2018-09-12 08:46:12 33 rassoio 1 1.0132 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 28 26 Female Right Morning A 2019-01-30 10:01:19 63 rassoio 1 0.8606 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 6 25 Female Right Morning A 2018-10-08 10:06:46 74 rassoio 1 0.9196 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 10 25 Female Right Morning A 2018-11-02 10:00:35 38 rassoio 1 0.9828 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 5 12 24 Male Right Morning A 2018-11-05 09:59:30 63 rassoio 1 1.1323 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 3 18 23 Female Right Morning A 2018-11-19 10:16:43 2 rassoio 1 1.1778 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 6 18 23 Female Right Morning A 2018-11-19 10:16:43 56 rassoio 1 1.3308 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 10 25 Female Right Morning A 2018-11-02 10:00:35 56 rassoio 1 1.2031 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 5 10 25 Female Right Morning A 2018-11-02 10:00:35 24 rassoio 1 0.8734 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 6 2 20 Male Right Morning A 2018-09-12 08:46:12 67 rassoio 1 0.7236 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 6 2 20 Male Right Morning A 2018-09-12 08:46:12 44 rassoio 1 0.8575 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 3 12 24 Male Right Morning A 2018-11-05 09:59:30 40 rassoio 1 0.8043 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 5 18 23 Female Right Morning A 2018-11-19 10:16:43 23 rassoio 1 1.1737 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 4 10 25 Female Right Morning A 2018-11-02 10:00:35 64 rassoio 1 0.7721 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 6 28 26 Female Right Morning A 2019-01-30 10:01:19 28 rassoio 1 0.7151 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 28 26 Female Right Morning A 2019-01-30 10:01:19 69 rassoio 1 0.6297 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 3 28 26 Female Right Morning A 2019-01-30 10:01:19 67 rassoio 1 0.9194 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 6 2 20 Male Right Morning A 2018-09-12 08:46:12 19 rassoio 1 0.8424 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 4 18 23 Female Right Morning A 2018-11-19 10:16:43 57 rassoio 1 1.059 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 4 10 25 Female Right Morning A 2018-11-02 10:00:35 19 rassoio 1 0.8823 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 1 12 24 Male Right Morning A 2018-11-05 09:59:30 41 rassoio 1 0.9593 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 18 23 Female Right Morning A 2018-11-19 10:16:43 35 rassoio 1 1.1549 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 2 10 25 Female Right Morning A 2018-11-02 10:00:35 35 rassoio 1 0.8695 in
rassoio 11030 A vassoio 0 3.540200757 7 6.75 1.95 1 6.86 1.85 1 7 initial 1 yes 3 18 23 Female Right Morning A 2018-11-19 10:16:43 23 rasoio 0 1.2037 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 6 28 26 Female Right Morning A 2019-01-30 10:01:19 49 scagro 1 0.9124 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 2 28 26 Female Right Morning A 2019-01-30 10:01:19 41 scagro 1 0.6595 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 6 25 Female Right Morning A 2018-10-08 10:06:46 3 scagro 1 0.8773 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 28 26 Female Right Morning A 2019-01-30 10:01:19 46 scagro 1 0.765 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 28 26 Female Right Morning A 2019-01-30 10:01:19 37 scagro 1 0.7031 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 28 26 Female Right Morning A 2019-01-30 10:01:19 58 scagro 1 0.6922 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 6 10 25 Female Right Morning A 2018-11-02 10:00:35 21 scagro 1 0.7656 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 6 10 25 Female Right Morning A 2018-11-02 10:00:35 15 scagro 1 0.8679 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 6 18 23 Female Right Morning A 2018-11-19 10:16:43 70 scagro 1 1.188 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 6 18 23 Female Right Morning A 2018-11-19 10:16:43 30 scagro 1 1.0659 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 2 2 20 Male Right Morning A 2018-09-12 08:46:12 70 scagro 1 0.9151 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 4 18 23 Female Right Morning A 2018-11-19 10:16:43 59 scagro 1 1.1743 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 6 25 Female Right Morning A 2018-10-08 10:06:46 14 scagro 1 0.8993 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 3 12 24 Male Right Morning A 2018-11-05 09:59:30 2 scagro 1 0.8274 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 4 12 24 Male Right Morning A 2018-11-05 09:59:30 22 scagro 1 0.8702 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 12 24 Male Right Morning A 2018-11-05 09:59:30 3 scagro 1 0.8393 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 10 25 Female Right Morning A 2018-11-02 10:00:35 55 scagro 1 0.9883 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 6 28 26 Female Right Morning A 2019-01-30 10:01:19 1 scagro 1 1.0324 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 2 20 Male Right Morning A 2018-09-12 08:46:12 60 scagro 1 0.9004 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 10 25 Female Right Morning A 2018-11-02 10:00:35 13 scagro 1 1.0969 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 3 2 20 Male Right Morning A 2018-09-12 08:46:12 52 scagro 1 0.7678 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 10 25 Female Right Morning A 2018-11-02 10:00:35 17 scagro 1 0.961 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 2 28 26 Female Right Morning A 2019-01-30 10:01:19 8 scagro 1 0.7156 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 10 25 Female Right Morning A 2018-11-02 10:00:35 41 scagro 1 0.9446 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 4 6 25 Female Right Morning A 2018-10-08 10:06:46 53 scagro 1 0.8715 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 4 2 20 Male Right Morning A 2018-09-12 08:46:12 5 scargo 0 1.01 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 3 6 25 Female Right Morning A 2018-10-08 10:06:46 46 scagro 1 0.8643 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 3 18 23 Female Right Morning A 2018-11-19 10:16:43 20 scagro 1 1.0782 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 18 23 Female Right Morning A 2018-11-19 10:16:43 54 scagro 1 1.9872 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 2 2 20 Male Right Morning A 2018-09-12 08:46:12 67 scagro 1 0.6393 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 2 12 24 Male Right Morning A 2018-11-05 09:59:30 57 scagro 1 0.9245 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 2 28 26 Female Right Morning A 2019-01-30 10:01:19 2 scagro 1 0.7611 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 12 24 Male Right Morning A 2018-11-05 09:59:30 19 scagro 1 0.794 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 4 12 24 Male Right Morning A 2018-11-05 09:59:30 59 scagro 1 0.8756 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 3 12 24 Male Right Morning A 2018-11-05 09:59:30 37 scagro 1 0.9207 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 3 12 24 Male Right Morning A 2018-11-05 09:59:30 55 scagro 1 0.8835 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 10 25 Female Right Morning A 2018-11-02 10:00:35 10 scagro 1 0.7501 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 4 18 23 Female Right Morning A 2018-11-19 10:16:43 25 scagro 1 1.3798 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 2 20 Male Right Morning A 2018-09-12 08:46:12 10 scargo 0 1.1889 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 2 2 20 Male Right Morning A 2018-09-12 08:46:12 51 scagro 1 0.96 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 4 18 23 Female Right Morning A 2018-11-19 10:16:43 49 scagro 1 1.4009 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 6 25 Female Right Morning A 2018-10-08 10:06:46 62 scagro 1 0.8186 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 4 10 25 Female Right Morning A 2018-11-02 10:00:35 74 scagro 1 0.8822 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 6 25 Female Right Morning A 2018-10-08 10:06:46 46 scagro 1 0.855 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 6 10 25 Female Right Morning A 2018-11-02 10:00:35 36 scagro 1 0.8167 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 28 26 Female Right Morning A 2019-01-30 10:01:19 45 scagro 1 0.8639 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 6 6 25 Female Right Morning A 2018-10-08 10:06:46 49 scagro 1 0.7765 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 1 2 20 Male Right Morning A 2018-09-12 08:46:12 63 scagro 1 0.6717 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 3 6 25 Female Right Morning A 2018-10-08 10:06:46 29 scagro 1 0.8745 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 18 23 Female Right Morning A 2018-11-19 10:16:43 5 scagro 1 1.1219 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 2 18 23 Female Right Morning A 2018-11-19 10:16:43 39 scagro 1 2.3723 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 6 25 Female Right Morning A 2018-10-08 10:06:46 1 scagro 1 0.8178 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 4 12 24 Male Right Morning A 2018-11-05 09:59:30 61 scagro 1 0.7283 in
scagro 12044 A NA NA NA NA NA NA NA 6.77 1.95 1 6 NA NA no 5 2 20 Male Right Morning A 2018-09-12 08:46:12 47 scagro 1 0.731 in
